case_id,activity,timestamp,marsruts,transporta_veids,gaidisanas_laiks_s,apstajas_pie_luksofora
458,Gaidisana pie luksofora,2026-03-15 00:32:33.812,R1,Auto,6.19,Ja
458,Krustojuma skersosana,2026-03-15 00:32:40.000,R1,Auto,6.19,Ja
458,Izbrauksana no krustojuma,2026-03-15 00:32:47.467,R1,Auto,6.19,Ja
459,Ierasanas krustojuma,2026-03-15 00:31:11.177,R4,Auto,0.0,Ne
459,Gaidisana pie luksofora,2026-03-15 00:31:12.268,R4,Auto,0.0,Ne
459,Krustojuma skersosana,2026-03-15 00:31:12.268,R4,Auto,0.0,Ne
459,Izbrauksana no krustojuma,2026-03-15 00:31:16.241,R4,Auto,0.0,Ne
460,Ierasanas krustojuma,2026-03-15 00:31:11.547,R4,Auto,0.0,Ne
460,Gaidisana pie luksofora,2026-03-15 00:31:12.767,R4,Auto,0.0,Ne
460,Krustojuma skersosana,2026-03-15 00:31:12.767,R4,Auto,0.0,Ne
460,Izbrauksana no krustojuma,2026-03-15 00:31:17.852,R4,Auto,0.0,Ne
461,Ierasanas krustojuma,2026-03-15 00:31:15.302,R4,Auto,0.0,Ne
461,Gaidisana pie luksofora,2026-03-15 00:31:16.358,R4,Auto,0.0,Ne
461,Krustojuma skersosana,2026-03-15 00:31:16.358,R4,Auto,0.0,Ne
461,Izbrauksana no krustojuma,2026-03-15 00:31:20.281,R4,Auto,0.0,Ne
462,Ierasanas krustojuma,2026-03-15 00:31:22.245,R4,Auto,0.0,Ne
462,Gaidisana pie luksofora,2026-03-15 00:31:23.256,R4,Auto,0.0,Ne
462,Krustojuma skersosana,2026-03-15 00:31:23.256,R4,Auto,0.0,Ne
462,Izbrauksana no krustojuma,2026-03-15 00:31:27.311,R4,Auto,0.0,Ne
463,Ierasanas krustojuma,2026-03-15 00:32:47.184,R3,Auto,16.59,Ja
463,Gaidisana pie luksofora,2026-03-15 00:32:48.407,R3,Auto,16.59,Ja
463,Krustojuma skersosana,2026-03-15 00:33:04.999,R3,Auto,16.59,Ja
463,Izbrauksana no krustojuma,2026-03-15 00:33:13.623,R3,Auto,16.59,Ja
464,Ierasanas krustojuma,2026-03-15 00:31:54.960,R7,Auto,0.0,Ne
464,Gaidisana pie luksofora,2026-03-15 00:31:56.030,R7,Auto,0.0,Ne
464,Krustojuma skersosana,2026-03-15 00:31:56.030,R7,Auto,0.0,Ne
464,Izbrauksana no krustojuma,2026-03-15 00:32:00.173,R7,Auto,0.0,Ne
465,Ierasanas krustojuma,2026-03-15 00:31:25.334,R4,Auto,0.0,Ne
465,Gaidisana pie luksofora,2026-03-15 00:31:26.308,R4,Auto,0.0,Ne
465,Krustojuma skersosana,2026-03-15 00:31:26.308,R4,Auto,0.0,Ne
465,Izbrauksana no krustojuma,2026-03-15 00:31:30.230,R4,Auto,0.0,Ne
466,Ierasanas krustojuma,2026-03-15 00:31:30.640,R4,Auto,23.31,Ja
466,Gaidisana pie luksofora,2026-03-15 00:31:31.685,R4,Auto,23.31,Ja
466,Krustojuma skersosana,2026-03-15 00:31:55.000,R4,Auto,23.31,Ja
466,Izbrauksana no krustojuma,2026-03-15 00:31:58.979,R4,Auto,23.31,Ja
467,Ierasanas krustojuma,2026-03-15 00:32:00.212,R5,Auto,0.0,Ne
467,Gaidisana pie luksofora,2026-03-15 00:32:01.545,R5,Auto,0.0,Ne
467,Krustojuma skersosana,2026-03-15 00:32:01.545,R5,Auto,0.0,Ne
467,Izbrauksana no krustojuma,2026-03-15 00:32:12.308,R5,Auto,0.0,Ne
468,Ierasanas krustojuma,2026-03-15 00:31:31.384,R4,Auto,22.32,Ja
468,Gaidisana pie luksofora,2026-03-15 00:31:32.679,R4,Auto,22.32,Ja
468,Krustojuma skersosana,2026-03-15 00:31:55.000,R4,Auto,22.32,Ja
468,Izbrauksana no krustojuma,2026-03-15 00:32:00.437,R4,Auto,22.32,Ja
469,Ierasanas krustojuma,2026-03-15 00:31:40.940,R4,Auto,13.05,Ja
469,Gaidisana pie luksofora,2026-03-15 00:31:41.952,R4,Auto,13.05,Ja
469,Krustojuma skersosana,2026-03-15 00:31:55.000,R4,Auto,13.05,Ja
469,Izbrauksana no krustojuma,2026-03-15 00:32:01.666,R4,Auto,13.05,Ja
470,Ierasanas krustojuma,2026-03-15 00:32:17.596,R4,Auto,0.0,Ne
470,Gaidisana pie luksofora,2026-03-15 00:32:18.644,R4,Auto,0.0,Ne
470,Krustojuma skersosana,2026-03-15 00:32:18.644,R4,Auto,0.0,Ne
470,Izbrauksana no krustojuma,2026-03-15 00:32:22.491,R4,Auto,0.0,Ne
471,Ierasanas krustojuma,2026-03-15 00:32:01.037,R7,Auto,0.0,Ne
471,Gaidisana pie luksofora,2026-03-15 00:32:02.144,R7,Auto,0.0,Ne
471,Krustojuma skersosana,2026-03-15 00:32:02.144,R7,Auto,0.0,Ne
471,Izbrauksana no krustojuma,2026-03-15 00:32:06.163,R7,Auto,0.0,Ne
472,Ierasanas krustojuma,2026-03-15 00:42:16.619,R5,Auto,7.14,Ja
472,Gaidisana pie luksofora,2026-03-15 00:42:17.863,R5,Auto,7.14,Ja
472,Krustojuma skersosana,2026-03-15 00:42:25.000,R5,Auto,7.14,Ja
472,Izbrauksana no krustojuma,2026-03-15 00:42:37.117,R5,Auto,7.14,Ja
473,Ierasanas krustojuma,2026-03-15 00:32:10.002,R7,Auto,0.0,Ne
473,Gaidisana pie luksofora,2026-03-15 00:32:11.179,R7,Auto,0.0,Ne
473,Krustojuma skersosana,2026-03-15 00:32:11.179,R7,Auto,0.0,Ne
473,Izbrauksana no krustojuma,2026-03-15 00:32:15.069,R7,Auto,0.0,Ne
474,Ierasanas krustojuma,2026-03-15 00:32:13.316,R7,Auto,0.0,Ne
474,Gaidisana pie luksofora,2026-03-15 00:32:14.446,R7,Auto,0.0,Ne
474,Krustojuma skersosana,2026-03-15 00:32:14.446,R7,Auto,0.0,Ne
474,Izbrauksana no krustojuma,2026-03-15 00:32:18.257,R7,Auto,0.0,Ne
475,Ierasanas krustojuma,2026-03-15 00:32:14.920,R7,Auto,0.0,Ne
475,Gaidisana pie luksofora,2026-03-15 00:32:15.951,R7,Auto,0.0,Ne
475,Krustojuma skersosana,2026-03-15 00:32:15.951,R7,Auto,0.0,Ne
475,Izbrauksana no krustojuma,2026-03-15 00:32:19.481,R7,Auto,0.0,Ne
476,Ierasanas krustojuma,2026-03-15 00:32:19.218,R7,Auto,0.0,Ne
476,Gaidisana pie luksofora,2026-03-15 00:32:20.315,R7,Auto,0.0,Ne
476,Krustojuma skersosana,2026-03-15 00:32:20.315,R7,Auto,0.0,Ne
476,Izbrauksana no krustojuma,2026-03-15 00:32:24.120,R7,Auto,0.0,Ne
477,Ierasanas krustojuma,2026-03-15 00:32:18.199,R4,Auto,0.0,Ne
477,Gaidisana pie luksofora,2026-03-15 00:32:19.278,R4,Auto,0.0,Ne
477,Krustojuma skersosana,2026-03-15 00:32:19.278,R4,Auto,0.0,Ne
477,Izbrauksana no krustojuma,2026-03-15 00:32:24.227,R4,Auto,0.0,Ne
478,Ierasanas krustojuma,2026-03-15 00:32:19.189,R4,Auto,0.0,Ne
478,Gaidisana pie luksofora,2026-03-15 00:32:20.320,R4,Auto,0.0,Ne
478,Krustojuma skersosana,2026-03-15 00:32:20.320,R4,Auto,0.0,Ne
478,Izbrauksana no krustojuma,2026-03-15 00:32:25.617,R4,Auto,0.0,Ne
479,Ierasanas krustojuma,2026-03-15 00:32:19.558,R4,Auto,0.0,Ne
479,Gaidisana pie luksofora,2026-03-15 00:32:20.556,R4,Auto,0.0,Ne
479,Krustojuma skersosana,2026-03-15 00:32:20.556,R4,Auto,0.0,Ne
479,Izbrauksana no krustojuma,2026-03-15 00:32:27.058,R4,Auto,0.0,Ne
480,Ierasanas krustojuma,2026-03-15 00:33:04.749,R7,Auto,0.0,Ne
480,Gaidisana pie luksofora,2026-03-15 00:33:05.772,R7,Auto,0.0,Ne
480,Krustojuma skersosana,2026-03-15 00:33:05.772,R7,Auto,0.0,Ne
480,Izbrauksana no krustojuma,2026-03-15 00:33:09.744,R7,Auto,0.0,Ne
481,Ierasanas krustojuma,2026-03-15 00:32:21.630,R4,Auto,0.0,Ne
481,Gaidisana pie luksofora,2026-03-15 00:32:22.695,R4,Auto,0.0,Ne
481,Krustojuma skersosana,2026-03-15 00:32:22.695,R4,Auto,0.0,Ne
481,Izbrauksana no krustojuma,2026-03-15 00:32:28.773,R4,Auto,0.0,Ne
482,Ierasanas krustojuma,2026-03-15 00:32:36.401,R4,Auto,27.64,Ja
482,Gaidisana pie luksofora,2026-03-15 00:32:37.360,R4,Auto,27.64,Ja
482,Krustojuma skersosana,2026-03-15 00:33:04.999,R4,Auto,27.64,Ja
482,Izbrauksana no krustojuma,2026-03-15 00:33:08.845,R4,Auto,27.64,Ja
483,Ierasanas krustojuma,2026-03-15 00:34:58.797,R1,Auto,0.0,Ne
483,Gaidisana pie luksofora,2026-03-15 00:35:00.803,R1,Auto,0.0,Ne
483,Krustojuma skersosana,2026-03-15 00:35:00.803,R1,Auto,0.0,Ne
483,Izbrauksana no krustojuma,2026-03-15 00:35:07.331,R1,Auto,0.0,Ne
484,Ierasanas krustojuma,2026-03-15 00:32:50.821,R4,Auto,13.12,Ja
484,Gaidisana pie luksofora,2026-03-15 00:32:51.879,R4,Auto,13.12,Ja
484,Krustojuma skersosana,2026-03-15 00:33:04.999,R4,Auto,13.12,Ja
484,Izbrauksana no krustojuma,2026-03-15 00:33:11.047,R4,Auto,13.12,Ja
485,Ierasanas krustojuma,2026-03-15 00:35:13.157,R2,Auto,0.0,Ne
485,Gaidisana pie luksofora,2026-03-15 00:35:15.207,R2,Auto,0.0,Ne
485,Krustojuma skersosana,2026-03-15 00:35:15.207,R2,Auto,0.0,Ne
485,Izbrauksana no krustojuma,2026-03-15 00:35:24.912,R2,Auto,0.0,Ne
486,Ierasanas krustojuma,2026-03-15 00:33:22.351,R3,Auto,0.0,Ne
486,Gaidisana pie luksofora,2026-03-15 00:33:23.308,R3,Auto,0.0,Ne
486,Krustojuma skersosana,2026-03-15 00:33:23.308,R3,Auto,0.0,Ne
486,Izbrauksana no krustojuma,2026-03-15 00:33:30.811,R3,Auto,0.0,Ne
487,Ierasanas krustojuma,2026-03-15 00:32:51.534,R4,Auto,12.45,Ja
487,Gaidisana pie luksofora,2026-03-15 00:32:52.546,R4,Auto,12.45,Ja
487,Krustojuma skersosana,2026-03-15 00:33:04.999,R4,Auto,12.45,Ja
487,Izbrauksana no krustojuma,2026-03-15 00:33:12.168,R4,Auto,12.45,Ja
488,Ierasanas krustojuma,2026-03-15 00:33:04.970,R4,Auto,0.0,Ne
488,Gaidisana pie luksofora,2026-03-15 00:33:05.996,R4,Auto,0.0,Ne
488,Krustojuma skersosana,2026-03-15 00:33:05.996,R4,Auto,0.0,Ne
488,Izbrauksana no krustojuma,2026-03-15 00:33:13.707,R4,Auto,0.0,Ne
489,Ierasanas krustojuma,2026-03-15 00:33:10.054,R7,Auto,0.0,Ne
489,Gaidisana pie luksofora,2026-03-15 00:33:11.333,R7,Auto,0.0,Ne
489,Krustojuma skersosana,2026-03-15 00:33:11.333,R7,Auto,0.0,Ne
489,Izbrauksana no krustojuma,2026-03-15 00:33:15.234,R7,Auto,0.0,Ne
490,Ierasanas krustojuma,2026-03-15 00:33:10.418,R4,Auto,0.0,Ne
490,Gaidisana pie luksofora,2026-03-15 00:33:11.423,R4,Auto,0.0,Ne
490,Krustojuma skersosana,2026-03-15 00:33:11.423,R4,Auto,0.0,Ne
490,Izbrauksana no krustojuma,2026-03-15 00:33:15.506,R4,Auto,0.0,Ne
491,Ierasanas krustojuma,2026-03-15 00:34:35.313,R7,Auto,0.0,Ne
491,Gaidisana pie luksofora,2026-03-15 00:34:36.514,R7,Auto,0.0,Ne
491,Krustojuma skersosana,2026-03-15 00:34:36.514,R7,Auto,0.0,Ne
491,Izbrauksana no krustojuma,2026-03-15 00:34:40.875,R7,Auto,0.0,Ne
492,Ierasanas krustojuma,2026-03-15 00:33:17.977,R4,Auto,0.0,Ne
492,Gaidisana pie luksofora,2026-03-15 00:33:19.010,R4,Auto,0.0,Ne
492,Krustojuma skersosana,2026-03-15 00:33:19.010,R4,Auto,0.0,Ne
492,Izbrauksana no krustojuma,2026-03-15 00:33:23.709,R4,Auto,0.0,Ne
493,Ierasanas krustojuma,2026-03-15 00:33:30.465,R4,Auto,0.0,Ne
493,Gaidisana pie luksofora,2026-03-15 00:33:31.435,R4,Auto,0.0,Ne
493,Krustojuma skersosana,2026-03-15 00:33:31.435,R4,Auto,0.0,Ne
493,Izbrauksana no krustojuma,2026-03-15 00:33:35.264,R4,Auto,0.0,Ne
494,Ierasanas krustojuma,2026-03-15 00:33:38.022,R3,Auto,0.0,Ne
494,Gaidisana pie luksofora,2026-03-15 00:33:39.077,R3,Auto,0.0,Ne
494,Krustojuma skersosana,2026-03-15 00:33:39.077,R3,Auto,0.0,Ne
494,Izbrauksana no krustojuma,2026-03-15 00:33:47.389,R3,Auto,0.0,Ne
495,Ierasanas krustojuma,2026-03-15 00:33:39.868,R4,Auto,0.0,Ne
495,Gaidisana pie luksofora,2026-03-15 00:33:40.955,R4,Auto,0.0,Ne
495,Krustojuma skersosana,2026-03-15 00:33:40.955,R4,Auto,0.0,Ne
495,Izbrauksana no krustojuma,2026-03-15 00:33:44.667,R4,Auto,0.0,Ne
496,Ierasanas krustojuma,2026-03-15 00:33:45.756,R3,Auto,0.0,Ne
496,Gaidisana pie luksofora,2026-03-15 00:33:46.708,R3,Auto,0.0,Ne
496,Krustojuma skersosana,2026-03-15 00:33:46.708,R3,Auto,0.0,Ne
496,Izbrauksana no krustojuma,2026-03-15 00:33:55.557,R3,Auto,0.0,Ne
497,Ierasanas krustojuma,2026-03-15 00:33:40.641,R4,Auto,0.0,Ne
497,Gaidisana pie luksofora,2026-03-15 00:33:41.599,R4,Auto,0.0,Ne
497,Krustojuma skersosana,2026-03-15 00:33:41.599,R4,Auto,0.0,Ne
497,Izbrauksana no krustojuma,2026-03-15 00:33:45.966,R4,Auto,0.0,Ne
498,Ierasanas krustojuma,2026-03-15 00:33:45.930,R4,Auto,27.87,Ja
498,Gaidisana pie luksofora,2026-03-15 00:33:47.132,R4,Auto,27.87,Ja
498,Krustojuma skersosana,2026-03-15 00:34:15.000,R4,Auto,27.87,Ja
498,Izbrauksana no krustojuma,2026-03-15 00:34:18.617,R4,Auto,27.87,Ja
499,Ierasanas krustojuma,2026-03-15 00:34:21.251,R3,Auto,0.0,Ne
499,Gaidisana pie luksofora,2026-03-15 00:34:22.306,R3,Auto,0.0,Ne
499,Krustojuma skersosana,2026-03-15 00:34:22.306,R3,Auto,0.0,Ne
499,Izbrauksana no krustojuma,2026-03-15 00:34:30.364,R3,Auto,0.0,Ne
500,Ierasanas krustojuma,2026-03-15 00:34:04.161,R4,Auto,9.82,Ja
500,Gaidisana pie luksofora,2026-03-15 00:34:05.181,R4,Auto,9.82,Ja
500,Krustojuma skersosana,2026-03-15 00:34:15.000,R4,Auto,9.82,Ja
500,Izbrauksana no krustojuma,2026-03-15 00:34:19.709,R4,Auto,9.82,Ja
501,Ierasanas krustojuma,2026-03-15 00:34:18.907,R4,Auto,0.0,Ne
501,Gaidisana pie luksofora,2026-03-15 00:34:20.011,R4,Auto,0.0,Ne
501,Krustojuma skersosana,2026-03-15 00:34:20.011,R4,Auto,0.0,Ne
501,Izbrauksana no krustojuma,2026-03-15 00:34:24.326,R4,Auto,0.0,Ne
502,Ierasanas krustojuma,2026-03-15 00:34:17.177,R8,Auto,40.93,Ja
502,Gaidisana pie luksofora,2026-03-15 00:34:19.072,R8,Auto,40.93,Ja
502,Krustojuma skersosana,2026-03-15 00:35:00.000,R8,Auto,40.93,Ja
502,Izbrauksana no krustojuma,2026-03-15 00:35:06.919,R8,Auto,40.93,Ja
503,Ierasanas krustojuma,2026-03-15 00:35:49.951,R8,Auto,18.19,Ja
503,Gaidisana pie luksofora,2026-03-15 00:35:51.813,R8,Auto,18.19,Ja
503,Krustojuma skersosana,2026-03-15 00:36:10.000,R8,Auto,18.19,Ja
503,Izbrauksana no krustojuma,2026-03-15 00:36:16.546,R8,Auto,18.19,Ja
504,Ierasanas krustojuma,2026-03-15 00:34:19.565,R4,Auto,0.0,Ne
504,Gaidisana pie luksofora,2026-03-15 00:34:20.674,R4,Auto,0.0,Ne
504,Krustojuma skersosana,2026-03-15 00:34:20.674,R4,Auto,0.0,Ne
504,Izbrauksana no krustojuma,2026-03-15 00:34:25.669,R4,Auto,0.0,Ne
505,Ierasanas krustojuma,2026-03-15 00:34:41.861,R4,Auto,0.0,Ne
505,Gaidisana pie luksofora,2026-03-15 00:34:43.009,R4,Auto,0.0,Ne
505,Krustojuma skersosana,2026-03-15 00:34:43.009,R4,Auto,0.0,Ne
505,Izbrauksana no krustojuma,2026-03-15 00:34:46.880,R4,Auto,0.0,Ne
506,Ierasanas krustojuma,2026-03-15 00:35:04.029,R3,Auto,19.86,Ja
506,Gaidisana pie luksofora,2026-03-15 00:35:05.141,R3,Auto,19.86,Ja
506,Krustojuma skersosana,2026-03-15 00:35:25.000,R3,Auto,19.86,Ja
506,Izbrauksana no krustojuma,2026-03-15 00:35:32.363,R3,Auto,19.86,Ja
507,Ierasanas krustojuma,2026-03-15 00:34:56.776,R7,Auto,27.18,Ja
507,Gaidisana pie luksofora,2026-03-15 00:34:57.817,R7,Auto,27.18,Ja
507,Krustojuma skersosana,2026-03-15 00:35:25.000,R7,Auto,27.18,Ja
507,Izbrauksana no krustojuma,2026-03-15 00:35:28.597,R7,Auto,27.18,Ja
508,Ierasanas krustojuma,2026-03-15 00:34:43.862,R4,Auto,0.0,Ne
508,Gaidisana pie luksofora,2026-03-15 00:34:45.085,R4,Auto,0.0,Ne
508,Krustojuma skersosana,2026-03-15 00:34:45.085,R4,Auto,0.0,Ne
508,Izbrauksana no krustojuma,2026-03-15 00:34:48.899,R4,Auto,0.0,Ne
509,Ierasanas krustojuma,2026-03-15 00:34:44.701,R4,Auto,0.0,Ne
509,Gaidisana pie luksofora,2026-03-15 00:34:45.710,R4,Auto,0.0,Ne
509,Krustojuma skersosana,2026-03-15 00:34:45.710,R4,Auto,0.0,Ne
509,Izbrauksana no krustojuma,2026-03-15 00:34:50.438,R4,Auto,0.0,Ne
510,Ierasanas krustojuma,2026-03-15 00:34:55.324,R4,Auto,0.0,Ne
510,Gaidisana pie luksofora,2026-03-15 00:34:56.348,R4,Auto,0.0,Ne
510,Krustojuma skersosana,2026-03-15 00:34:56.348,R4,Auto,0.0,Ne
510,Izbrauksana no krustojuma,2026-03-15 00:35:00.217,R4,Auto,0.0,Ne
511,Ierasanas krustojuma,2026-03-15 00:34:58.392,R4,Auto,25.52,Ja
511,Gaidisana pie luksofora,2026-03-15 00:34:59.475,R4,Auto,25.52,Ja
511,Krustojuma skersosana,2026-03-15 00:35:25.000,R4,Auto,25.52,Ja
511,Izbrauksana no krustojuma,2026-03-15 00:35:29.191,R4,Auto,25.52,Ja
512,Ierasanas krustojuma,2026-03-15 00:35:27.448,R7,Auto,0.0,Ne
512,Gaidisana pie luksofora,2026-03-15 00:35:28.494,R7,Auto,0.0,Ne
512,Krustojuma skersosana,2026-03-15 00:35:28.494,R7,Auto,0.0,Ne
512,Izbrauksana no krustojuma,2026-03-15 00:35:32.219,R7,Auto,0.0,Ne
513,Ierasanas krustojuma,2026-03-15 00:34:58.572,R4,Auto,25.3,Ja
513,Gaidisana pie luksofora,2026-03-15 00:34:59.695,R4,Auto,25.3,Ja
513,Krustojuma skersosana,2026-03-15 00:35:25.000,R4,Auto,25.3,Ja
513,Izbrauksana no krustojuma,2026-03-15 00:35:30.846,R4,Auto,25.3,Ja
514,Ierasanas krustojuma,2026-03-15 00:35:00.572,R4,Auto,23.36,Ja
514,Gaidisana pie luksofora,2026-03-15 00:35:01.636,R4,Auto,23.36,Ja
514,Krustojuma skersosana,2026-03-15 00:35:25.000,R4,Auto,23.36,Ja
514,Izbrauksana no krustojuma,2026-03-15 00:35:32.073,R4,Auto,23.36,Ja
515,Ierasanas krustojuma,2026-03-15 00:35:10.947,R1,Auto,0.0,Ne
515,Gaidisana pie luksofora,2026-03-15 00:35:12.697,R1,Auto,0.0,Ne
515,Krustojuma skersosana,2026-03-15 00:35:12.697,R1,Auto,0.0,Ne
515,Izbrauksana no krustojuma,2026-03-15 00:35:19.376,R1,Auto,0.0,Ne
516,Ierasanas krustojuma,2026-03-15 00:35:13.803,R4,Auto,10.15,Ja
516,Gaidisana pie luksofora,2026-03-15 00:35:14.848,R4,Auto,10.15,Ja
516,Krustojuma skersosana,2026-03-15 00:35:25.000,R4,Auto,10.15,Ja
516,Izbrauksana no krustojuma,2026-03-15 00:35:33.124,R4,Auto,10.15,Ja
517,Ierasanas krustojuma,2026-03-15 00:35:14.382,R3,Auto,9.66,Ja
517,Gaidisana pie luksofora,2026-03-15 00:35:15.337,R3,Auto,9.66,Ja
517,Krustojuma skersosana,2026-03-15 00:35:25.000,R3,Auto,9.66,Ja
517,Izbrauksana no krustojuma,2026-03-15 00:35:34.984,R3,Auto,9.66,Ja
518,Ierasanas krustojuma,2026-03-15 00:36:08.127,R1,Auto,0.0,Ne
518,Gaidisana pie luksofora,2026-03-15 00:36:10.027,R1,Auto,0.0,Ne
518,Krustojuma skersosana,2026-03-15 00:36:10.027,R1,Auto,0.0,Ne
518,Izbrauksana no krustojuma,2026-03-15 00:36:15.527,R1,Auto,0.0,Ne
519,Ierasanas krustojuma,2026-03-15 00:36:00.457,R2,Auto,7.81,Ja
519,Gaidisana pie luksofora,2026-03-15 00:36:02.192,R2,Auto,7.81,Ja
519,Krustojuma skersosana,2026-03-15 00:36:10.000,R2,Auto,7.81,Ja
519,Izbrauksana no krustojuma,2026-03-15 00:36:18.571,R2,Auto,7.81,Ja
520,Ierasanas krustojuma,2026-03-15 00:35:14.148,R4,Auto,9.81,Ja
520,Gaidisana pie luksofora,2026-03-15 00:35:15.189,R4,Auto,9.81,Ja
520,Krustojuma skersosana,2026-03-15 00:35:25.000,R4,Auto,9.81,Ja
520,Izbrauksana no krustojuma,2026-03-15 00:35:34.549,R4,Auto,9.81,Ja
521,Ierasanas krustojuma,2026-03-15 00:35:22.613,R4,Auto,1.27,Ja
521,Gaidisana pie luksofora,2026-03-15 00:35:23.731,R4,Auto,1.27,Ja
521,Krustojuma skersosana,2026-03-15 00:35:25.000,R4,Auto,1.27,Ja
521,Izbrauksana no krustojuma,2026-03-15 00:35:36.011,R4,Auto,1.27,Ja
522,Ierasanas krustojuma,2026-03-15 00:35:45.227,R3,Auto,0.0,Ne
522,Gaidisana pie luksofora,2026-03-15 00:35:46.412,R3,Auto,0.0,Ne
522,Krustojuma skersosana,2026-03-15 00:35:46.412,R3,Auto,0.0,Ne
522,Izbrauksana no krustojuma,2026-03-15 00:35:54.738,R3,Auto,0.0,Ne
523,Ierasanas krustojuma,2026-03-15 00:35:29.366,R4,Auto,0.0,Ne
523,Gaidisana pie luksofora,2026-03-15 00:35:30.322,R4,Auto,0.0,Ne
523,Krustojuma skersosana,2026-03-15 00:35:30.322,R4,Auto,0.0,Ne
523,Izbrauksana no krustojuma,2026-03-15 00:35:37.914,R4,Auto,0.0,Ne
524,Ierasanas krustojuma,2026-03-15 00:35:38.753,R7,Auto,0.0,Ne
524,Gaidisana pie luksofora,2026-03-15 00:35:39.891,R7,Auto,0.0,Ne
524,Krustojuma skersosana,2026-03-15 00:35:39.891,R7,Auto,0.0,Ne
524,Izbrauksana no krustojuma,2026-03-15 00:35:43.664,R7,Auto,0.0,Ne
525,Ierasanas krustojuma,2026-03-15 00:35:36.951,R4,Auto,0.0,Ne
525,Gaidisana pie luksofora,2026-03-15 00:35:38.055,R4,Auto,0.0,Ne
525,Krustojuma skersosana,2026-03-15 00:35:38.055,R4,Auto,0.0,Ne
525,Izbrauksana no krustojuma,2026-03-15 00:35:41.844,R4,Auto,0.0,Ne
526,Ierasanas krustojuma,2026-03-15 00:35:37.132,R4,Auto,0.0,Ne
526,Gaidisana pie luksofora,2026-03-15 00:35:38.110,R4,Auto,0.0,Ne
526,Krustojuma skersosana,2026-03-15 00:35:38.110,R4,Auto,0.0,Ne
526,Izbrauksana no krustojuma,2026-03-15 00:35:43.729,R4,Auto,0.0,Ne
527,Ierasanas krustojuma,2026-03-15 00:35:42.243,R4,Auto,0.0,Ne
527,Gaidisana pie luksofora,2026-03-15 00:35:43.432,R4,Auto,0.0,Ne
527,Krustojuma skersosana,2026-03-15 00:35:43.432,R4,Auto,0.0,Ne
527,Izbrauksana no krustojuma,2026-03-15 00:35:47.175,R4,Auto,0.0,Ne
528,Ierasanas krustojuma,2026-03-15 00:35:45.553,R7,Auto,0.0,Ne
528,Gaidisana pie luksofora,2026-03-15 00:35:46.945,R7,Auto,0.0,Ne
528,Krustojuma skersosana,2026-03-15 00:35:46.945,R7,Auto,0.0,Ne
528,Izbrauksana no krustojuma,2026-03-15 00:35:50.640,R7,Auto,0.0,Ne
529,Ierasanas krustojuma,2026-03-15 00:35:43.542,R4,Auto,0.0,Ne
529,Gaidisana pie luksofora,2026-03-15 00:35:44.517,R4,Auto,0.0,Ne
529,Krustojuma skersosana,2026-03-15 00:35:44.517,R4,Auto,0.0,Ne
529,Izbrauksana no krustojuma,2026-03-15 00:35:49.068,R4,Auto,0.0,Ne
530,Ierasanas krustojuma,2026-03-15 00:36:09.918,R4,Auto,23.96,Ja
530,Gaidisana pie luksofora,2026-03-15 00:36:11.039,R4,Auto,23.96,Ja
530,Krustojuma skersosana,2026-03-15 00:36:34.999,R4,Auto,23.96,Ja
530,Izbrauksana no krustojuma,2026-03-15 00:36:38.986,R4,Auto,23.96,Ja
531,Ierasanas krustojuma,2026-03-15 00:36:42.271,R3,Auto,0.0,Ne
531,Gaidisana pie luksofora,2026-03-15 00:36:43.336,R3,Auto,0.0,Ne
531,Krustojuma skersosana,2026-03-15 00:36:43.336,R3,Auto,0.0,Ne
531,Izbrauksana no krustojuma,2026-03-15 00:36:50.763,R3,Auto,0.0,Ne
532,Ierasanas krustojuma,2026-03-15 00:36:23.136,R7,Auto,10.84,Ja
532,Gaidisana pie luksofora,2026-03-15 00:36:24.161,R7,Auto,10.84,Ja
532,Krustojuma skersosana,2026-03-15 00:36:34.999,R7,Auto,10.84,Ja
532,Izbrauksana no krustojuma,2026-03-15 00:36:38.965,R7,Auto,10.84,Ja
533,Ierasanas krustojuma,2026-03-15 00:35:58.934,R8,Auto,9.0,Ja
533,Gaidisana pie luksofora,2026-03-15 00:36:01.002,R8,Auto,9.0,Ja
533,Krustojuma skersosana,2026-03-15 00:36:10.000,R8,Auto,9.0,Ja
533,Izbrauksana no krustojuma,2026-03-15 00:36:17.196,R8,Auto,9.0,Ja
534,Ierasanas krustojuma,2026-03-15 00:41:25.353,R8,Auto,32.94,Ja
534,Gaidisana pie luksofora,2026-03-15 00:41:27.057,R8,Auto,32.94,Ja
534,Krustojuma skersosana,2026-03-15 00:42:00.000,R8,Auto,32.94,Ja
534,Izbrauksana no krustojuma,2026-03-15 00:42:05.522,R8,Auto,32.94,Ja
535,Ierasanas krustojuma,2026-03-15 00:37:15.549,R2,Auto,2.76,Ja
535,Gaidisana pie luksofora,2026-03-15 00:37:17.243,R2,Auto,2.76,Ja
535,Krustojuma skersosana,2026-03-15 00:37:19.999,R2,Auto,2.76,Ja
535,Izbrauksana no krustojuma,2026-03-15 00:37:28.152,R2,Auto,2.76,Ja
536,Ierasanas krustojuma,2026-03-15 00:36:11.752,R1,Auto,0.0,Ne
536,Gaidisana pie luksofora,2026-03-15 00:36:13.465,R1,Auto,0.0,Ne
